total deviance | predicted | actual
0.010578683267392253 | 0.5756067,0.80805475,0.15372989 | 0.5801359059303868,0.7991864285601304,0.15730029579003563
0.022448186216809864 | 0.6356988,0.54445654,0.55484515 | 0.6345208295963974,0.5254853593441283,0.5667878385456697
0.006936660552388807 | 0.4333463,0.6438511,0.6396646 | 0.43070738581793916,0.637491338919905,0.638823872913328
0.007505473429122763 | 0.5299237,0.82645017,0.21484056 | 0.5284015460517818,0.820299187721084,0.21886308220944073
0.012750139616418195 | 0.7876671,0.12293888,0.60955364 | 0.7782064017147317,0.12997142269334,0.6144120975479557
0.00738844182753495 | 0.56228554,0.7098967,0.43217722 | 0.5657499513096633,0.7042710489309878,0.42886977304393925
0.02043585263230317 | 0.8265826,0.1727744,0.54112506 | 0.8233323300450905,0.1533166423036616,0.5464594051668002
0.007796908171102067 | 0.9128324,0.37835762,0.15822855 | 0.9123427873429701,0.37467146177646854,0.16508159834925382
0.01481923753072157 | 0.87575346,0.4812114,0.07540503 | 0.8803551940848756,0.4676520395656712,0.07922311618365487
0.011960997163751971 | 0.37713605,0.4714564,0.8037794 | 0.36532083813761773,0.4723432697984259,0.8021424566113927
0.008544577208299715 | 0.6808889,0.3233834,0.6660525 | 0.6814159352559388,0.3191773475172603,0.6586335430352148
0.017111989316926788 | 0.21165068,0.070209764,0.9809366 | 0.19933845174495574,0.08125689098805354,0.9765559376312654
0.02588470232530655 | 0.68642026,0.076669455,0.7308523 | 0.6904990601089831,0.09793709153716823,0.7166724315123688
0.012021954380348048 | 0.80083185,0.13649535,0.588811 | 0.8035809190508195,0.12744467362936135,0.5813910574655804
0.006114854592972127 | 0.5219302,0.7056064,0.48658744 | 0.5158908788129153,0.7057024840079176,0.48563422987130217
0.012044857641004486 | 0.47022828,0.54795426,0.69945365 | 0.46599593263424655,0.5372499328847145,0.703000924881119
0.013116683515311896 | 0.6777281,0.7263207,0.14108548 | 0.6789442085151888,0.718395889584021,0.15146652287706
0.012797555496446823 | 0.060204446,0.8138651,0.5845853 | 0.0696017557951557,0.8058711059577364,0.5879858469152863
0.015403313502508046 | 0.70881265,0.6079729,0.3684961 | 0.7156548011008091,0.5942519591556302,0.36701882063602215
0.006471660968015192 | 0.31535488,0.7367909,0.60412776 | 0.3097483102573995,0.7336378897839289,0.6048400044359414
0.023388881848856246 | 0.7852286,0.5949343,0.18658814 | 0.7837398224350371,0.5852814542346712,0.20784010695350633
0.020013730417942896 | 0.06848419,0.446725,0.8948361 | 0.07183573117412602,0.4628787945566694,0.883505998438292
0.009373401516594325 | 0.59435785,0.4302706,0.6879397 | 0.5960777619181579,0.42878946264284307,0.6788452684324329
0.007837949251284974 | 0.93623745,0.29252675,0.20337811 | 0.9373036106439249,0.28618583456841235,0.19889597674725146
0.01913966702018631 | 0.641267,0.4758305,0.60943925 | 0.643550304319471,0.4573244762707145,0.6137567345569683
0.013773828578658243 | 0.65810513,0.46754378,0.5972432 | 0.6638374335747077,0.45577981895715103,0.5929457128745702
0.017048741506033083 | 0.59144604,0.7290181,0.35652682 | 0.598883981146258,0.7145449049318803,0.3616124388932146
0.02129674738284475 | 0.6109463,0.7715508,0.1934813 | 0.6205969000775885,0.7567558587918685,0.2053778415464271
0.010451961443841251 | 0.721415,0.6609473,0.22565642 | 0.7243977794674854,0.6509982843257808,0.22682392049223138
0.010301873513901149 | 0.2507134,0.45679477,0.8582397 | 0.2507451225019344,0.4631033232892615,0.8500954037635609
0.011100767397593242 | 0.6363327,0.43389654,0.64653677 | 0.6394626370509647,0.42500958631169644,0.6406671424062472
0.007861434650302509 | 0.9288582,0.22547048,0.29808268 | 0.9260038921681609,0.232745745542376,0.297230902870715
0.034475564254381044 | 0.5447403,0.0810358,0.840504 | 0.5647863056852531,0.09932470430882098,0.8192380801844902
0.008807013463285725 | 0.65357774,0.2687616,0.71404546 | 0.6492953241102475,0.2610708805405232,0.7143231603569664
0.008801582384506361 | 0.1989182,0.55960566,0.81074005 | 0.20107203410820138,0.55111950235419,0.8098378425490256
0.01170683606696589 | 0.09774333,0.86049837,0.51032716 | 0.08858584532308279,0.8596882898299432,0.5030791114105839
0.010564830287293473 | 0.9240661,0.25127387,0.29231057 | 0.9193960300182846,0.26042574937425195,0.29477002739335056
0.018222534023645463 | 0.14301613,0.9567104,0.2638779 | 0.14774747994816348,0.9486966489921321,0.2795448986479024
0.0064578030124932025 | 0.32689226,0.93221027,0.18315217 | 0.3222119979605312,0.9294649692151377,0.1796504922681425
0.013206826514602763 | 0.21211933,0.8302676,0.525693 | 0.22040896151248712,0.8202215779123707,0.5278792028598283
0.005254872121839413 | 0.63425916,0.46873927,0.6219031 | 0.6295289008658705,0.46652391122844084,0.6213282572253791
0.006401654520819525 | 0.30579054,0.5627095,0.7746063 | 0.30451570166325675,0.5629626627941007,0.7683379645314359
0.01241039724436019 | 0.56423056,0.826991,0.06771508 | 0.5721099527561224,0.817412684082567,0.06728079858563718
0.027102919130328376 | 0.47449857,0.8868267,0.019680709 | 0.49447338537022095,0.8690595132505918,0.015219513433664114
0.016086600486413232 | 0.7649162,0.63285667,0.14469185 | 0.7523589091531321,0.6428701808263066,0.14378456948595267
0.01856760421870205 | 0.8363826,0.4830557,0.2627659 | 0.8347478210378686,0.47459166762081434,0.27921107481155666
0.014923722986246777 | 0.5873661,0.32342637,0.74963075 | 0.5874002213230876,0.3085754095698638,0.7481592053823695
0.005714540789917555 | 0.6849954,0.62376314,0.3854917 | 0.6847132040961821,0.6180957471597621,0.38616767793195184
0.009151437916966314 | 0.73288924,0.35574722,0.58807564 | 0.7262561702069786,0.3503995566185622,0.5914153582363305
0.016864295705196253 | 0.5319176,0.38722444,0.76097256 | 0.5220887184785284,0.39892797729587204,0.7538433782743416
0.019122483626581428 | 0.5136088,0.57549626,0.6456869 | 0.5012047021147422,0.5648161728687825,0.655573441685929
0.021661343957670318 | 0.33944035,0.1208,0.93763053 | 0.3222857113912301,0.10788328237032599,0.9404749425785108
0.013498142373221625 | 0.15963581,0.5865366,0.79771763 | 0.1708553490015517,0.5882633988024686,0.7904142099854518
0.010667133780050438 | 0.45209935,0.67399865,0.59424466 | 0.45522973323411425,0.6638390796236796,0.5933663003103421
0.024634017633935846 | 0.14044851,0.099448845,0.98769087 | 0.11594009856126733,0.10191219668904053,0.9880140675676727
0.02111875533236456 | 0.04298885,0.8305028,0.56211734 | 0.029670156479774033,0.8186861100826135,0.5734742670532518
0.006579082630039133 | 0.4295935,0.777818,0.4668922 | 0.4326969968747496,0.772295549884122,0.4651159989989106
0.031555631618255836 | 0.14314002,0.7853605,0.6087209 | 0.1122053181101379,0.781559945170689,0.6136562708003497
0.011300062132670222 | 0.44446504,0.85250944,0.28359613 | 0.4345433760353166,0.8561523032170966,0.279598440696457
0.004387299835361174 | 0.102470696,0.50848675,0.8583582 | 0.10161335546505998,0.5098109409628514,0.854264321194385
0.022522554103711383 | 0.63425916,0.46873927,0.6219031 | 0.628997293475942,0.45029822155055327,0.6337143808281048
0.011894980169854099 | 0.625454,0.26594576,0.73969966 | 0.6157491157753996,0.2603434788114423,0.7436896526523478
0.022771851173777686 | 0.05741866,0.2666434,0.9639793 | 0.03567146255519438,0.25996097744961966,0.9649600183233561
0.004781361972240659 | 0.16619645,0.9790755,0.14626238 | 0.16817641352502216,0.9751144747188568,0.14445918152761567
0.009289027928637606 | 0.7465815,0.06862259,0.66910416 | 0.741309108971152,0.06100871698085779,0.6683851744381725
0.009113183079023257 | 0.50523174,0.7116414,0.4955084 | 0.49941185366200364,0.7149475166119452,0.48932386914220094
0.0190321580130103 | 0.5873914,0.42170155,0.6991994 | 0.5694563196108965,0.421775034931895,0.7055673745032511
0.013515803404976224 | 0.29138833,0.7653448,0.5818849 | 0.2925239499070752,0.7536592708433363,0.5885808714209574
0.013415225500843132 | 0.7824124,0.58480513,0.22999284 | 0.7745800385733482,0.584808136445301,0.24088421988807077
0.018514116133111103 | 0.5205485,0.80070555,0.3060244 | 0.5160573493935607,0.7935274316966735,0.3224888017928273
0.02172025347034324 | 0.026097463,0.6218303,0.78591925 | 0.006255383406835455,0.6137443657764678,0.7894800337285767
0.007326911279066967 | 0.5735503,0.07110531,0.8198437 | 0.5772241282197635,0.07077038186073972,0.8135132813004464
0.014819408959161735 | 0.81051064,0.5760474,0.113909274 | 0.8159200116012205,0.569097956109834,0.10199044573034055
0.005179920464160883 | 0.33822727,0.88410205,0.3336682 | 0.3335628507083338,0.8819312603216343,0.33306617464825755
0.01413006802309201 | 0.7408812,0.6200192,0.2705377 | 0.7443858044035877,0.607757700811709,0.27662312142423845
0.009579062233358998 | 0.7340941,0.2705763,0.63125306 | 0.7333353154608763,0.2618268861487264,0.6274280809682962
0.01543015360358555 | 0.5932485,0.35610923,0.73002833 | 0.5849499150596373,0.34391061417085317,0.7345468578193971
0.0245416631170392 | 0.9115166,0.41344216,0.036120325 | 0.9145341640251594,0.40050706612219245,0.056756962718214544
0.019375129454115594 | 0.9503571,0.29827923,0.08530143 | 0.9499316796591324,0.3051480693805481,0.0671897293736436
0.005930557584679115 | 0.6335612,0.776684,0.02409473 | 0.6299250686758289,0.7764131436581628,0.019417471735561662
0.017909248970182156 | 0.15158457,0.73691577,0.66497415 | 0.16813864646175652,0.7316397270466761,0.6606305362099709
0.013961468241519458 | 0.2882198,0.22499424,0.9347226 | 0.28866358463122094,0.23701212838371585,0.9276306301038549
0.010263856956395421 | 0.049162686,0.7263636,0.6909073 | 0.0394511987568344,0.7235463479953709,0.6891475061401662
0.02810599438803103 | 0.59435785,0.4302706,0.6879397 | 0.5746881023451952,0.4178109045071889,0.7036814855442504
0.008441047436975178 | 0.7733162,0.4547513,0.44688818 | 0.7764396235773533,0.4513101614666467,0.439841618194558
0.018266582564749605 | 0.4115074,0.70001686,0.5940847 | 0.4131813686624116,0.6835153158256048,0.6017374590484458
0.013229459126806077 | 0.026097463,0.6218303,0.78591925 | 0.023612071209484477,0.6102660345153742,0.7918445789484692
0.017418119944728236 | 0.34589046,0.7854659,0.52111113 | 0.35739192379744644,0.7728138641756725,0.5244327832451224
0.010427101296273349 | 0.33659863,0.90130657,0.2891141 | 0.34337842480309927,0.8952125908066897,0.2840522392816448
0.02271724710277262 | 0.7707965,0.1651411,0.6234855 | 0.7684647834889766,0.14254620861554618,0.6238128364714638
0.012216491855272798 | 0.4471176,0.69795066,0.5696024 | 0.43811965656110513,0.6913334465735351,0.5745513311998643
0.009855587586924473 | 0.61482227,0.7588228,0.22808442 | 0.6187708425956373,0.7505934609950959,0.231801856474206
0.008439026425507715 | 0.14916223,0.20772919,0.96981657 | 0.14365414066403953,0.21313586511767935,0.9664039480831059
0.01826677578958052 | 0.43642774,0.24884564,0.8701647 | 0.4317336108395956,0.2312727439554413,0.871848041332161
0.022314901598965865 | 0.2988513,0.739328,0.6095307 | 0.29423201452664016,0.7234607063696528,0.6245255222700815
0.00978549754853909 | 0.57824636,0.66445786,0.47986194 | 0.5706969134103312,0.6692260726978584,0.47585869398942526
0.024873814970550735 | 0.6713716,0.38994378,0.638601 | 0.6718897448627034,0.3656862091579747,0.6440790069393673
0.005981258128696491 | 0.559525,0.80435175,0.22058842 | 0.5572830722887175,0.8018295611563587,0.21565002248144868
0.008721642969652449 | 0.5011137,0.83638066,0.2355009 | 0.4990006439712616,0.8363321940421201,0.227039244459983
0.010140788431838901 | 0.8884696,0.20810947,0.41529998 | 0.8888285820958833,0.19820415932175886,0.4131571890660704
0.007429576399062686 | 0.7058275,0.70831746,0.05745986 | 0.7036593731794356,0.7087500735933966,0.05036685138142494
0.026330038855583392 | 0.94897383,0.1464077,0.28495517 | 0.9549267442850586,0.12683477313187685,0.26838005397891135
0.012710167404043723 | 0.40829805,0.7217154,0.56966424 | 0.4020214475994517,0.7250822451030063,0.5591372760838123
0.014720348879106358 | 0.1547355,0.75461614,0.64409596 | 0.16641608061768948,0.7457190773290234,0.6451424228954383
0.026659912925389113 | 0.4614715,0.6152192,0.6504387 | 0.4440970952793227,0.600840768441156,0.6646564081865978
0.019809999283347708 | 0.63943654,0.36344552,0.68565315 | 0.6423792635271413,0.3438693791661536,0.6849107473694741
0.0217599225273658 | 0.27948877,0.638063,0.7219276 | 0.2579567073000308,0.6410705911598241,0.7228325077837326
0.009664184309438717 | 0.58181524,0.7856605,0.23001108 | 0.5851282404834934,0.7796064817985747,0.22324577426311928
0.013997301110307236 | 0.22871527,0.5816845,0.7873346 | 0.21617829954309797,0.5755981741233234,0.7886404026884185
0.01577039515721926 | 0.932298,0.1770106,0.32160357 | 0.9300961053396979,0.16327504086342087,0.3290326668629938
0.01062703389371758 | 0.21730433,0.40393627,0.8937251 | 0.20873901962377564,0.407903519951179,0.8888434845899155
0.01631486160678248 | 0.45209935,0.67399865,0.59424466 | 0.4615987513670291,0.6609978153659661,0.5916151458658069
0.015797059877309207 | 0.91095126,0.23002413,0.34769782 | 0.9129368081001731,0.21435816999057813,0.3472707292216812
0.009183325038209272 | 0.33944035,0.1208,0.93763053 | 0.33283450524205316,0.12634845022601035,0.9344823493495011
0.010249027155530463 | 0.559525,0.80435175,0.22058842 | 0.5630535314895205,0.7954297186439199,0.22419251409276325
0.02067310904259199 | 0.7574129,0.38262373,0.53755826 | 0.7621254444713202,0.3625275339837771,0.5364127086423608
0.01334158381154646 | 0.2882892,0.5659079,0.77961856 | 0.29786395357923634,0.558246131347951,0.7743631718988143
0.009334030498531608 | 0.70464474,0.42803097,0.5744622 | 0.7055342114169929,0.4275381393202257,0.5651837010625849
0.027937096090435518 | 0.5772402,0.25794998,0.78139895 | 0.5537385086719003,0.2719680947922016,0.7870241542855719
0.015023627385263975 | 0.090735495,0.8534072,0.52279097 | 0.09086007988567084,0.8417142291229079,0.5322232636546418
0.016146958490965948 | 0.16394252,0.33112863,0.9346567 | 0.1730494556687674,0.3397281634557696,0.9244666899611437
0.016421045308699287 | 0.53210235,0.68842304,0.50010324 | 0.5424760856153918,0.683549639893342,0.4883437174133445
0.018682149615263603 | 0.8091765,0.4092242,0.42655292 | 0.8003800646897583,0.4045972661970947,0.44237179412012223
0.026744465091104876 | 0.7876671,0.12293888,0.60955364 | 0.7748123016047548,0.10412613277522638,0.6235572513853226
0.007691142395457149 | 0.65357774,0.2687616,0.71404546 | 0.6542960755943091,0.26295978475758636,0.709047810138449
0.033071701339299625 | 0.9909453,0.018239709,0.14643463 | 0.9838666600587217,0.013513015162892692,0.1783922465975006
0.01073140853125467 | 0.7757023,0.420039,0.47811314 | 0.777767241916542,0.4200534735146536,0.4675822887896947
0.008425277315526322 | 0.5218973,0.26261905,0.8186099 | 0.5227776532931049,0.26441364100087883,0.810425167223978
0.005169671198825826 | 0.35364455,0.21474916,0.9160493 | 0.3520399740889743,0.2132598037407344,0.9113660695636512
0.014271084614557079 | 0.7956689,0.5097986,0.33016863 | 0.8014625338247865,0.5068238767805945,0.31747025813490276
0.012962445436398913 | 0.3653282,0.92230076,0.15223894 | 0.36736603142168306,0.9195182914096425,0.13974373231231169
0.010105094352437926 | 0.6494709,0.3808192,0.66547304 | 0.6484054959594967,0.3707869852607079,0.6648964764313273
0.019444816422364883 | 0.4614715,0.6152192,0.6504387 | 0.4663486326303706,0.5965914107859589,0.6531444261571885
0.01653872975259271 | 0.947947,0.28154412,0.15898821 | 0.9410850874554253,0.293190959567423,0.16851682229661272
0.016953023235107015 | 0.7574129,0.38262373,0.53755826 | 0.7479693807379076,0.3958610037330353,0.5327624904232888
0.018679735181247433 | 0.36632782,0.4058118,0.84419256 | 0.3723193304876175,0.3881567375301636,0.8430377590921964
0.025580053328184037 | 0.2747503,0.7505155,0.60810035 | 0.2596113795455768,0.7371831163237494,0.6238292912469307
0.019982697381997074 | 0.7574129,0.38262373,0.53755826 | 0.763539067313076,0.3847166100702108,0.5186532778482781
0.01821679243849281 | 0.49447516,0.7155211,0.5005054 | 0.5005905145504397,0.7004478756037601,0.5087061138853214
0.006629800632127296 | 0.6146867,0.72981083,0.3133829 | 0.6081546600434758,0.7290001891808937,0.3141761188276816
0.00633461407032332 | 0.34589046,0.7854659,0.52111113 | 0.3490185761071869,0.7806693513747284,0.5184027366404161
0.0036319292464023585 | 0.819926,0.5558893,0.15962103 | 0.8179093722131566,0.5529175729027362,0.15907990577451162
0.012904544856075758 | 0.62338555,0.49627218,0.611786 | 0.6202927796614214,0.4847315709040589,0.6166621211561405
0.019895366230593046 | 0.9750174,0.1780627,0.14831474 | 0.9752925591685477,0.17970780046095894,0.12848941778975032
0.02116960222311913 | 0.7209291,0.25701988,0.6519957 | 0.7240041806624343,0.23645933733856916,0.6480007161791738
0.02463437366755471 | 0.86086076,0.029376501,0.5099474 | 0.8664327170812659,0.007906304398872792,0.4992312461394292
0.011378201123741232 | 0.14029902,0.7258132,0.67843217 | 0.13605914991150417,0.7167789910350225,0.6838974965125799
0.01661415256189119 | 0.052135095,1.0007262,0.035173744 | 0.03777984828571775,0.998921074916329,0.02700683527394405
0.01803998010450722 | 0.25291714,0.6338635,0.7368662 | 0.24300580288907397,0.6211919407047047,0.7450293635594233
0.017251613865531003 | 0.19825074,0.6810779,0.7099826 | 0.18112155345153147,0.6822681269325238,0.7083115033989563
0.00590810633722105 | 0.9933766,0.12139831,0.034724563 | 0.9927012159593975,0.1163511603734994,0.03172858825214176
0.021360163572420546 | 0.7024824,0.06729478,0.71491534 | 0.7088765237307441,0.05039056132342392,0.7035302875021985
0.004627061156466288 | 0.45098934,0.845334,0.29799864 | 0.4474417835914665,0.8427102191642247,0.2993916111260824
